accX,accY,accZ,gyrX,gyrY,gyrZ
-0.43,0.75,-0.44,-240.60,336.61,118.77
-0.43,0.87,-0.55,-232.30,364.93,102.36
-0.43,0.87,-0.55,-232.30,364.93,102.36
-0.39,0.95,-0.71,-204.83,382.75,81.24
-0.39,0.95,-0.71,-204.83,382.75,81.24
-0.39,1.06,-0.95,-172.12,383.36,54.57
-0.39,1.03,-1.22,-131.90,366.39,25.70
-0.29,1.03,-1.22,-131.90,366.39,25.70
-0.21,1.13,-1.33,-104.68,336.55,-4.39
-0.21,1.13,-1.33,-104.68,336.55,-4.39
-0.19,1.17,-1.37,-87.28,291.26,-37.90
-0.19,1.11,-1.33,-63.11,246.52,-72.94
-0.26,1.11,-1.33,-63.11,246.52,-72.94

-0.71,1.06,-1.55,227.48,111.63,-332.21
-0.71,1.06,-1.55,227.48,111.63,-332.21
-0.52,1.06,-2.10,247.99,90.82,-335.39
-0.52,1.06,-2.10,226.07,46.02,-353.45
-0.43,1.02,-2.43,226.07,46.02,-353.45
-0.48,0.72,-2.47,200.26,-18.25,-372.38
-0.48,0.72,-2.47,200.26,-18.25,-372.38
-0.63,0.47,-2.17,168.21,-80.02,-379.52
-0.63,0.47,-2.17,130.62,-128.78,-369.75
-0.84,0.30,-1.63,130.62,-128.78,-369.75
-0.89,0.13,-1.18,106.63,-150.70,-347.05
-0.89,0.13,-1.18,106.63,-150.70,-347.05
-0.78,0.20,-1.00,96.07,-144.84,-308.41
-0.78,0.27,-1.24,113.53,-130.13,-259.52
-0.49,0.25,-1.24,113.53,-130.13,-259.52
-0.17,0.42,-1.73,128.05,-125.06,-222.47
-0.17,0.42,-1.73,128.05,-125.06,-222.47
0.04,0.45,-2.02,114.07,-139.65,-207.95
0.04,0.39,-1.85,75.81,-186.52,-208.62
-0.02,0.39,-1.85,75.81,-186.52,-208.62
-0.25,0.38,-1.39,22.03,-237.67,-206.91
-0.25,0.38,-1.39,22.03,-237.67,-206.91
-0.37,0.33,-0.91,-9.34,-250.67,-194.95
-0.37,0.29,-0.70,-9.58,-239.62,-172.61
-0.34,0.29,-0.70,-9.58,-239.62,-172.61
-0.20,0.26,-0.68,0.55,-220.83,-141.05
-0.20,0.26,-0.68,0.55,-220.83,-141.05
-0.10,0.24,-0.67,12.88,-206.67,-110.23
0.05,0.36,-0.70,14.28,-196.66,-85.69
0.05,0.36,-0.70,14.28,-196.66,-85.69
0.18,0.43,-0.86,16.91,-195.37,-69.27
0.18,0.43,-0.86,16.91,-195.37,-69.27
0.22,0.44,-0.96,21.73,-204.47,-58.78
0.19,0.42,-0.98,12.51,-215.33,-54.02
0.19,0.42,-0.98,12.51,-215.33,-54.02
0.15,0.39,-0.91,-5.31,-225.22,-51.09
0.15,0.39,-0.91,-5.31,-225.22,-51.09
0.08,0.36,-0.75,-24.17,-230.65,-46.51
0.08,0.34,-0.57,-44.62,-223.75,-41.26
0.05,0.34,-0.57,-44.62,-223.75,-41.26
0.04,0.28,-0.49,-60.36,-211.67,-30.94
0.04,0.28,-0.49,-60.36,-211.67,-30.94
0.04,0.14,-0.63,-76.35,-198.12,-17.88
0.11,0.03,-0.84,-103.64,-188.84,-1.89
0.11,0.03,-0.84,-103.64,-188.84,-1.89
-0.00,-0.09,-0.91,-144.23,-197.94,24.41
-0.00,-0.09,-0.91,-144.23,-197.94,58.41
0.07,0.02,-0.84,-190.80,-206.91,58.41
0.00,0.24,-0.61,-228.76,-220.34,97.17
0.00,0.24,-0.61,-228.76,-220.34,97.17
-0.02,0.32,-0.36,-246.15,-225.22,124.45
-0.02,0.32,-0.36,-246.15,-225.22,124.45
0.00,0.43,-0.12,-261.96,-211.61,142.15
-0.06,0.54,0.18,-264.95,-192.99,159.18
-0.06,0.54,0.18,-264.95,-192.99,159.18
-0.05,0.56,0.35,-246.28,-166.26,171.94
-0.05,0.56,0.35,-246.28,-166.26,171.94
-0.05,0.58,0.45,-215.03,-128.36,186.46
-0.05,0.58,0.45,-173.95,-87.28,201.60
0.00,0.64,0.46,-173.95,-87.28,201.60
0.08,0.68,0.40,-130.68,-48.40,213.26
0.08,0.68,0.40,-130.68,-48.40,213.26
0.01,0.65,0.21,-93.44,-22.28,220.95
0.01,0.65,0.21,-93.44,16.36,218.63
0.03,0.60,-0.13,-77.03,16.36,218.63
-0.01,0.47,-0.56,-88.99,47.73,215.94
-0.01,0.47,-0.56,-88.99,47.73,215.94
0.01,0.39,-0.80,-129.88,71.29,212.89
0.01,0.39,-0.80,-129.88,71.29,212.89
0.02,0.46,-0.78,-184.08,80.69,216.80
0.02,0.46,-0.78,-227.42,77.76,228.39
0.06,0.67,-0.53,-227.42,77.76,228.39
0.06,0.91,-0.22,-241.39,63.29,238.16
0.06,0.91,-0.22,-241.39,63.29,238.16
0.01,1.02,-0.20,-217.10,53.71,238.77
0.01,1.02,-0.20,-217.10,53.71,238.77
0.01,1.06,-0.26,-186.95,62.87,226.56
0.04,1.16,-0.25,-170.10,82.64,207.40
0.03,1.16,-0.25,-170.10,82.64,207.40
-0.02,1.22,-0.21,-154.66,101.62,186.04
-0.02,1.22,-0.21,-154.66,101.62,186.04
-0.03,1.23,-0.12,-130.49,123.47,161.38
-0.03,1.23,-0.02,-103.64,148.50,139.53
-0.08,1.29,-0.00,-103.64,148.50,139.53
-0.15,1.31,-0.08,-72.14,173.10,116.82
-0.15,1.31,-0.08,-72.14,173.10,116.82
-0.21,1.21,-0.26,-37.48,201.97,89.84
-0.21,1.21,-0.26,-37.48,230.35,66.04
-0.29,1.09,-0.38,-12.15,230.35,66.04
-0.36,1.02,-0.43,1.40,252.93,48.89
-0.36,1.02,-0.43,1.40,252.93,48.89
-0.43,1.05,-0.38,7.14,271.12,38.39
-0.43,1.05,-0.38,7.14,271.12,38.39
-0.51,1.11,-0.35,14.16,284.55,30.21
-0.51,1.11,-0.45,28.63,298.46,18.98
-0.55,1.12,-0.45,28.63,298.46,18.98
-0.54,1.17,-0.54,36.50,311.71,5.07
-0.54,1.17,-0.54,36.50,311.71,5.07
-0.53,1.25,-0.57,38.51,315.37,-9.64
-0.53,1.25,-0.57,38.51,315.37,-9.64
-0.54,1.31,-0.60,47.42,307.07,-25.33
-0.54,1.46,-0.55,62.93,295.84,-40.28
-0.54,1.46,-0.55,62.93,295.84,-40.28
-0.56,1.64,-0.50,87.16,285.64,-56.64
-0.56,1.64,-0.50,87.16,285.64,-56.64
-0.56,1.68,-0.54,123.23,280.40,-78.80
-0.56,1.62,-0.63,157.17,276.86,-103.27
-0.58,1.62,-0.63,157.17,276.86,-103.27
-0.62,1.47,-0.62,179.93,272.64,-124.94
-0.62,1.47,-0.62,179.93,272.64,-124.94
-0.67,1.32,-0.58,190.98,267.94,-139.59
-0.67,1.32,-0.58,195.43,264.59,-146.18
-0.69,1.22,-0.59,195.43,264.59,-146.18
-0.64,1.22,-0.65,197.51,258.97,-144.35
-0.64,1.22,-0.65,197.51,258.97,-144.35
-0.60,1.33,-0.69,194.89,251.65,-141.60
-0.60,1.33,-0.69,194.89,242.74,-145.14
-0.58,1.47,-0.65,190.25,242.74,-145.14
-0.57,1.69,-0.60,189.09,232.97,-155.21
-0.57,1.69,-0.60,189.09,232.97,-155.21
-0.56,1.87,-0.63,197.51,229.31,-176.09
-0.56,1.87,-0.63,197.51,227.48,-206.54
-0.57,1.95,-0.69,212.40,227.48,-206.54
-0.61,1.93,-0.73,227.84,218.26,-238.83
-0.61,1.93,-0.73,227.84,218.26,-238.83
-0.68,1.85,-0.75,242.68,198.43,-266.42
-0.68,1.85,-0.75,242.68,198.43,-266.42
-0.76,1.71,-0.77,254.21,175.90,-284.48

-0.81,1.50,-0.77,259.77,156.31,-294.31
-0.81,1.50,-0.77,259.77,156.31,-292.60
-0.79,1.37,-0.75,253.85,136.47,-292.60
-0.74,1.25,-0.75,239.44,118.29,-282.96
-0.74,1.25,-0.75,239.44,118.29,-282.96
-0.64,1.22,-0.63,213.01,101.50,-271.18
-0.64,1.22,-0.63,213.01,101.50,-271.18
-0.54,1.30,-0.41,184.57,80.57,-256.10
-0.42,1.45,-0.23,165.53,64.27,-243.35
-0.42,1.45,-0.23,165.53,64.27,-243.35
-0.28,1.53,-0.17,160.28,57.31,-240.23
-0.28,1.53,-0.17,160.28,57.31,-240.23
-0.20,1.50,-0.14,158.45,48.58,-249.45
-0.20,1.45,-0.10,154.97,34.91,-259.52
-0.20,1.45,-0.10,154.97,34.91,-259.52
-0.19,1.32,-0.09,158.08,26.06,-266.72
-0.19,1.32,-0.09,158.08,26.06,-266.72
-0.14,1.22,-0.15,158.63,17.70,-268.86
-0.14,1.11,-0.28,153.50,8.36,-268.68
-0.08,1.11,-0.28,153.50,8.36,-268.68
-0.03,0.93,-0.39,143.86,-5.13,-268.68
-0.03,0.93,-0.39,143.86,-5.13,-268.68
0.02,0.81,-0.44,128.17,-31.37,-261.47
0.02,0.81,-0.44,115.05,-60.00,-248.47
0.06,0.72,-0.46,115.05,-60.00,-248.47
0.09,0.68,-0.47,100.28,-84.17,-235.96
0.09,0.68,-0.47,100.28,-84.17,-235.96
0.09,0.62,-0.43,77.27,-103.76,-230.16
0.09,0.62,-0.43,53.10,-122.86,-227.66
0.08,0.51,-0.41,53.10,-122.86,-227.66
0.12,0.36,-0.63,29.42,-142.46,-219.24
0.12,0.36,-0.63,29.42,-142.46,-219.24
0.12,0.21,-0.73,-7.02,-171.51,-205.38
0.12,0.21,-0.73,-54.81,-204.77,-188.23
0.00,0.12,-0.56,-54.81,-204.77,-188.23
-0.05,0.10,-0.39,-106.26,-223.21,-170.10
-0.05,0.10,-0.39,-106.26,-223.21,-170.10
-0.11,0.10,-0.23,-156.07,-229.06,-150.27
-0.11,0.07,-0.29,-201.29,-228.88,-130.92
-0.08,0.08,-0.29,-201.29,-228.88,-130.92
-0.11,0.18,-0.21,-257.20,-229.55,-109.62
-0.11,0.18,-0.21,-257.20,-229.55,-109.62
-0.16,0.28,-0.03,-299.01,-237.55,-86.06
-0.19,0.35,0.12,-327.09,-238.71,-63.84
-0.19,0.35,0.12,-327.09,-238.71,-63.84
-0.30,0.34,0.28,-334.90,-243.96,-38.27
-0.30,0.34,0.28,-319.27,-244.20,-12.08
-0.25,0.35,0.32,-328.00,-244.20,-12.08
-0.21,0.50,0.46,-322.20,-243.77,16.60
-0.21,0.50,0.46,-322.20,-243.77,16.60
-0.27,0.53,0.56,-288.82,-255.07,47.18
-0.27,0.53,0.56,-288.82,-255.07,70.98
-0.29,0.48,0.43,-251.40,-263.67,70.98
-0.33,0.44,0.33,-227.97,-259.58,90.09
-0.33,0.44,0.33,-227.97,-259.58,90.09
-0.23,0.43,0.22,-212.46,-245.30,106.63
-0.23,0.43,0.22,-212.46,-245.30,106.63
-0.22,0.56,0.41,-218.81,-243.96,125.18
-0.22,0.56,0.73,-214.90,-253.36,139.28
-0.41,0.65,0.73,-214.90,-253.36,139.28
-0.45,0.78,1.06,-198.97,-237.92,147.28
-0.45,0.78,1.06,-198.97,-237.92,147.28
-0.51,0.80,1.25,-177.49,-195.56,154.42
-0.51,0.80,1.25,-159.48,-143.55,158.20
-0.55,0.78,1.27,-159.48,-143.55,158.20
-0.48,0.73,1.08,-147.46,-79.71,159.12
-0.48,0.73,1.08,-147.46,-79.71,159.12
-0.45,0.69,0.87,-144.96,-28.93,165.89
-0.45,0.69,0.87,-144.96,-2.44,177.73
-0.44,0.76,0.82,-145.32,-2.44,177.73
-0.47,0.95,0.97,-136.84,17.46,193.05
-0.47,0.95,0.97,-136.84,17.46,193.05
-0.50,1.16,1.05,-106.69,37.29,205.81
-0.50,1.16,1.05,-106.69,37.29,205.81
-0.43,1.26,0.91,-72.14,61.77,205.87
-0.43,1.26,0.63,-42.54,88.99,197.69
-0.33,1.33,0.65,-42.54,88.99,197.69
-0.27,1.47,0.44,-28.08,109.44,183.72
-0.27,1.47,0.44,-28.08,109.44,183.72
-0.24,1.50,0.38,-14.16,110.35,165.71
-0.24,1.50,0.38,-14.16,110.35,165.71
-0.20,1.54,0.38,-10.62,115.60,141.54
-0.29,1.47,0.31,-6.84,114.26,118.53
-0.29,1.47,0.31,-6.84,114.26,118.53
-0.34,1.16,0.10,-8.91,117.74,91.55
-0.34,1.16,0.10,-8.91,117.74,91.55
-0.01,1.29,-0.50,-44.98,126.10,68.24
-0.01,1.29,-0.50,-44.98,126.10,53.28
-0.46,0.83,0.36,-85.21,112.37,53.28
-0.44,1.30,0.47,-93.93,117.61,69.76
-0.44,1.30,0.47,-93.93,117.61,69.76
-0.50,1.21,0.55,-125.12,119.81,70.98
-0.50,1.21,0.55,-125.12,119.81,70.98
-0.45,1.32,0.45,-104.25,124.57,78.92
-0.45,1.32,0.45,-89.05,139.47,85.14
-0.44,1.39,0.56,-89.05,139.47,85.14
-0.50,1.54,0.69,-76.90,157.29,85.14
-0.50,1.54,0.69,-76.90,157.29,85.14
-0.49,1.63,0.55,-50.72,188.90,75.13
-0.49,1.63,0.55,-50.72,220.15,58.11
-0.49,1.56,0.42,-17.09,220.34,58.11
-0.53,1.58,0.37,-4.33,242.68,44.68
-0.53,1.58,0.37,-4.33,242.68,44.68
-0.58,1.56,0.36,2.99,258.61,32.71
-0.58,1.56,0.36,2.99,258.61,32.71
-0.74,1.58,0.41,26.79,272.09,21.79
-0.74,1.58,0.41,73.67,291.38,12.88
-0.79,1.42,0.27,70.37,291.38,12.88
-0.87,1.25,0.02,101.26,306.21,11.17
-0.87,1.25,0.02,101.26,306.21,11.17
-0.83,1.00,-0.39,120.30,315.61,17.88
-0.83,1.00,-0.39,120.30,315.61,17.88
-0.61,0.90,-0.64,106.93,321.29,27.34
-0.61,0.90,-0.64,83.92,293.03,46.26
-0.43,0.97,-0.65,83.92,293.03,46.26
-0.31,1.26,-0.53,53.47,247.86,57.25
-0.31,1.26,-0.53,53.47,247.86,57.25
-0.24,1.51,-0.38,20.63,206.48,49.01
-0.24,1.51,-0.38,20.63,206.48,49.01
-0.19,1.69,-0.25,-2.01,173.65,24.11
-0.16,1.82,-0.24,-18.07,150.57,-10.99
-0.16,1.82,-0.24,-18.07,150.57,-10.99
-0.11,1.99,-0.16,-34.61,144.53,-59.20
-0.11,1.99,-0.16,-34.61,144.53,-59.20
-0.12,1.91,-0.11,-31.86,137.27,-111.69
-0.27,1.80,0.03,-17.58,95.89,-149.29
-0.27,1.80,0.03,-17.58,95.89,-149.29
-0.42,1.62,0.18,-8.00,78.37,-183.47

-0.34,1.55,-0.95,89.90,220.46,-244.93
-0.34,1.55,-0.95,89.90,220.46,-244.93
-0.37,1.50,-0.89,79.04,191.47,-268.80
-0.45,1.36,-0.83,78.55,152.95,-287.84
-0.45,1.36,-0.83,78.55,152.95,-287.84
-0.52,1.16,-0.74,83.98,118.16,-297.00
-0.52,1.16,-0.74,83.98,118.16,-297.00
-0.54,0.94,-0.66,86.24,92.29,-294.80
-0.54,0.94,-0.66,82.09,73.73,-279.60
-0.49,0.93,-0.50,82.09,73.73,-279.60
-0.36,1.02,-0.45,99.85,67.50,-252.32
-0.36,1.02,-0.45,99.85,67.50,-252.32
-0.20,1.11,-0.59,130.43,66.22,-232.12
-0.20,1.11,-0.59,130.43,53.41,-222.78
-0.09,1.21,-0.66,154.48,53.41,-222.78
-0.01,1.41,-0.73,163.76,37.60,-223.94
-0.01,1.41,-0.73,163.76,37.60,-223.94
-0.01,1.35,-0.89,165.83,34.48,-242.19
-0.01,1.35,-0.89,165.83,34.48,-242.19
0.00,1.11,-1.03,149.78,21.97,-271.61
0.00,0.99,-1.04,121.09,-18.31,-285.46
-0.02,0.98,-1.04,121.09,-18.31,-285.46
-0.02,0.90,-1.07,101.56,-65.49,-279.91
-0.02,0.90,-1.07,101.56,-65.49,-279.91
-0.05,0.74,-1.05,88.99,-109.80,-268.62
-0.05,0.74,-1.02,75.01,-150.33,-251.34
-0.05,0.61,-1.02,75.01,-150.33,-251.34
-0.10,0.58,-0.83,49.44,-183.96,-232.18
-0.10,0.58,-0.83,49.44,-183.96,-232.18
-0.14,0.49,-0.60,30.33,-200.93,-215.82
-0.14,0.49,-0.48,16.60,-198.97,-200.26
-0.10,0.44,-0.48,16.60,-198.97,-200.26
-0.03,0.38,-0.45,3.48,-196.29,-183.41
-0.03,0.38,-0.45,3.48,-196.29,-183.41
0.00,0.33,-0.47,-3.11,-205.81,-161.74
-0.03,0.27,-0.46,-11.05,-222.23,-137.94
-0.03,0.27,-0.46,-11.05,-222.23,-137.94
-0.03,0.14,-0.56,-25.94,-233.15,-116.39
-0.03,0.14,-0.56,-25.94,-233.15,-116.39
-0.04,0.00,-0.77,-59.45,-243.29,-93.26
-0.02,0.04,-0.95,-108.58,-262.08,-66.28
-0.02,0.04,-0.95,-108.58,-262.08,-66.28
-0.11,0.10,-0.96,-159.67,-296.20,-33.02
-0.11,0.10,-0.96,-159.67,-296.20,-1.77
-0.33,0.13,-0.85,-206.85,-334.11,-2.38
-0.42,0.26,-0.71,-267.58,-353.15,20.75
-0.42,0.26,-0.71,-267.58,-353.15,20.75
-0.48,0.50,-0.41,-325.62,-366.21,49.26
-0.48,0.50,-0.41,-372.50,-369.51,74.46
-0.48,0.87,-0.01,-363.16,-369.51,74.46
-0.48,0.96,0.24,-369.63,-359.07,91.43
-0.48,0.96,0.24,-369.63,-359.07,91.43
-0.48,1.01,0.50,-364.50,-345.76,100.46
-0.48,1.01,0.50,-364.50,-314.51,108.09
-0.52,1.00,0.75,-349.18,-318.91,108.09
-0.57,0.97,0.96,-321.96,-280.21,120.61
-0.57,0.97,0.96,-321.96,-280.21,120.61
-0.63,0.82,0.98,-281.43,-235.66,137.15
-0.63,0.82,0.98,-281.43,-235.66,152.77
-0.52,0.74,0.86,-242.98,-172.49,153.50
-0.43,0.74,0.69,-212.89,-112.55,177.19
-0.43,0.74,0.69,-212.89,-112.55,177.19
-0.38,0.79,0.54,-196.59,-70.01,197.45
-0.38,0.79,0.54,-196.59,-70.01,197.45
-0.36,0.86,0.39,-197.20,-30.70,205.44
-0.36,0.91,0.11,-217.22,10.31,200.99
-0.28,0.91,0.11,-217.22,10.31,200.99
-0.15,1.11,-0.17,-256.23,46.14,188.42
-0.15,1.11,-0.17,-256.23,46.14,188.42
-0.18,1.24,-0.27,-299.74,59.94,169.56
-0.18,1.24,-0.27,-337.71,68.18,139.95
-0.20,1.30,-0.27,-337.71,68.18,139.95
-0.29,1.30,-0.19,-369.38,81.24,112.12
-0.29,1.30,-0.19,-369.38,81.24,112.12
-0.43,1.22,-0.07,-383.54,92.65,94.42
-0.43,1.22,-0.07,-383.54,92.65,86.49
-0.48,1.22,0.05,-382.32,109.13,86.49
-0.51,1.33,0.24,-356.14,115.05,94.85
-0.51,1.33,0.24,-356.14,115.05,94.85
-0.54,1.55,0.44,-293.09,113.46,107.30
-0.54,1.55,0.44,-293.09,113.46,107.30
-0.41,1.59,0.14,-217.47,129.64,103.21
-0.41,1.59,0.14,-159.79,150.88,85.08
-0.26,1.58,-0.32,-159.79,150.88,85.08
-0.25,1.60,-0.58,-133.79,164.55,56.76
-0.25,1.60,-0.58,-133.79,164.55,56.76
-0.32,1.50,-0.54,-118.04,178.47,18.74
-0.32,1.50,-0.54,-118.04,178.47,18.74
-0.39,1.33,-0.51,-97.47,191.65,-10.19
-0.42,1.31,-0.46,-80.08,205.69,-26.49
-0.42,1.31,-0.46,-80.08,205.69,-26.49
-0.43,1.33,-0.49,-59.45,215.88,-35.95
-0.43,1.33,-0.49,-59.45,215.88,-35.95
-0.40,1.37,-0.55,-42.05,225.28,-47.24
-0.39,1.39,-0.56,-26.79,232.30,-62.26
-0.39,1.39,-0.56,-26.79,232.30,-62.26
-0.40,1.36,-0.55,-16.91,236.94,-81.54
-0.40,1.36,-0.55,-16.91,236.94,-102.29
-0.46,1.33,-0.45,-19.96,235.53,-102.29
-0.50,1.29,-0.42,-21.73,239.01,-121.77
-0.50,1.29,-0.42,-21.73,239.01,-121.77
-0.52,1.17,-0.55,-21.30,246.52,-140.26
-0.52,1.17,-0.55,-21.30,262.15,-153.87
-0.49,1.17,-0.62,-25.02,252.56,-153.87
-0.51,1.19,-0.65,-28.02,256.47,-166.44
-0.51,1.19,-0.65,-28.02,256.47,-166.44
-0.53,1.23,-0.67,-37.11,262.76,-186.40
-0.53,1.23,-0.67,-37.11,269.59,-207.89
-0.55,1.21,-0.70,-36.25,269.59,-207.89
-0.58,1.18,-0.68,-35.83,273.19,-229.25
-0.58,1.18,-0.68,-35.83,273.19,-229.25
-0.61,1.20,-0.64,-34.30,271.30,-247.68
-0.61,1.20,-0.64,-18.68,267.33,-263.31
-0.59,1.26,-0.70,-30.64,267.33,-263.31
-0.58,1.27,-0.78,-18.19,253.60,-276.61
-0.58,1.27,-0.78,-18.19,253.60,-276.61
-0.60,1.19,-0.85,3.97,227.11,-287.23
-0.60,1.19,-0.85,35.22,199.71,-289.25
-0.58,1.09,-0.95,33.69,199.71,-289.25
-0.55,1.04,-1.05,75.38,174.26,-278.44
-0.55,1.04,-1.05,75.38,174.26,-278.44
-0.52,1.03,-1.20,113.46,153.38,-262.51
-0.52,1.03,-1.20,113.46,153.38,-262.51
-0.46,0.95,-1.37,143.74,137.02,-252.14
-0.32,0.94,-1.54,147.34,116.33,-247.62
-0.32,0.94,-1.54,147.34,116.33,-247.62
-0.20,0.96,-1.66,132.87,79.65,-245.79
-0.20,0.96,-1.66,132.87,79.65,-245.79

-0.14,0.91,-1.75,117.74,34.00,-245.18
-0.17,0.92,-1.66,91.25,-9.77,-248.47
-0.17,0.92,-1.66,91.25,-9.77,-248.47
-0.21,0.95,-1.41,67.02,-59.27,-247.01
-0.21,1.01,-1.02,63.35,-113.34,-236.27
-0.32,1.01,-1.02,63.35,-113.34,-236.27
-0.35,1.01,-0.81,79.47,-138.85,-227.17
-0.35,1.01,-0.81,79.47,-138.85,-227.17
-0.29,0.98,-0.78,104.13,-144.10,-221.56
-0.20,0.98,-0.88,125.43,-148.62,-216.43
-0.21,0.98,-0.88,125.43,-148.62,-216.43
-0.13,0.89,-1.01,139.53,-158.69,-214.97
-0.13,0.89,-1.01,139.53,-158.69,-214.97
-0.09,0.86,-1.04,137.27,-166.93,-216.61
-0.12,0.81,-0.83,121.95,-173.95,-222.23
-0.12,0.81,-0.83,121.95,-173.95,-222.23
-0.19,0.78,-0.53,111.57,-184.81,-223.88
-0.19,0.78,-0.53,111.57,-184.81,-223.88
-0.21,0.67,-0.37,121.34,-188.35,-216.92
-0.12,0.56,-0.37,137.15,-182.13,-205.20
-0.12,0.56,-0.37,137.15,-182.13,-205.20
-0.03,0.55,-0.47,153.87,-177.98,-186.83
-0.03,0.55,-0.47,153.87,-177.98,-171.57
0.08,0.43,-0.64,163.57,-177.80,-171.57
0.11,0.36,-0.70,157.41,-191.59,-159.91
0.11,0.36,-0.70,157.41,-191.59,-159.91
0.11,0.33,-0.73,144.53,-205.32,-148.56
0.11,0.33,-0.73,144.53,-205.32,-141.11
0.13,0.22,-0.85,123.35,-216.06,-141.11
-0.03,0.05,-0.84,91.13,-237.92,-132.87
-0.03,0.05,-0.84,91.13,-237.92,-132.87
-0.06,-0.16,-0.88,53.34,-255.98,-120.61
-0.06,-0.16,-0.88,53.34,-255.98,-93.69
-0.04,-0.21,-0.87,6.47,-273.32,-93.69
-0.19,-0.17,-0.72,-23.32,-318.60,-45.84
-0.19,-0.17,-0.72,-23.32,-318.60,-45.84
-0.26,-0.18,-0.70,-43.95,-355.41,-4.64
-0.26,-0.15,-0.66,-74.65,-383.06,31.68
-0.36,-0.13,-0.66,-74.65,-383.06,31.68
-0.42,0.06,-0.41,-113.65,-402.83,64.70
-0.42,0.06,-0.41,-113.65,-402.83,64.70
-0.57,0.07,-0.11,-139.59,-419.80,92.65
-0.55,0.20,0.23,-166.81,-419.74,114.81
-0.55,0.20,0.23,-166.81,-419.74,114.81
-0.54,0.48,0.65,-184.81,-402.83,137.82
-0.54,0.48,0.65,-184.81,-402.83,137.82
-0.52,0.64,0.97,-176.39,-368.47,154.05
-0.52,0.69,0.99,-166.02,-324.22,159.73
-0.46,0.69,0.99,-166.02,-324.22,159.73
-0.41,0.59,0.68,-167.79,-266.11,159.55
-0.41,0.59,0.68,-167.79,-266.11,159.55
-0.26,0.57,0.32,-198.85,-215.33,156.86
-0.26,0.57,0.32,-249.76,-186.16,160.28
-0.25,0.76,0.32,-249.76,-186.16,160.28
-0.30,0.83,0.32,-279.36,-181.82,167.05
-0.30,0.83,0.32,-279.36,-181.82,167.05
-0.30,1.00,0.32,-302.25,-183.35,166.87
-0.30,1.00,0.32,-302.25,-188.54,162.84
-0.42,1.20,0.52,-316.47,-188.54,162.84
-0.56,1.29,0.82,-307.37,-179.38,150.51
-0.56,1.29,0.82,-307.37,-179.38,150.51
-0.63,1.40,1.02,-282.84,-141.36,135.07
-0.63,1.40,1.02,-282.84,-141.36,135.07
-0.68,1.39,1.06,-254.64,-87.95,117.13
-0.76,1.32,0.94,-221.25,-26.43,102.66
-0.76,1.32,0.94,-221.25,-26.43,102.66
-0.74,1.24,0.60,-204.16,37.05,89.84
-0.74,1.24,0.60,-204.16,37.05,89.84
-0.75,1.16,0.27,-206.30,94.18,84.23
-0.75,1.16,0.27,-231.26,148.50,82.40
-0.73,1.30,0.15,-231.26,148.50,82.40
-0.67,1.40,0.17,-242.43,151.06,90.39
-0.67,1.40,0.17,-242.43,151.06,90.39
-0.59,1.46,0.19,-237.43,171.39,90.58
-0.59,1.46,0.19,-237.43,171.39,90.58
-0.55,1.52,0.17,-221.01,179.99,91.31
-0.50,1.66,0.13,-206.30,184.81,86.85
-0.50,1.66,0.13,-206.30,184.81,86.85
-0.37,1.66,-0.21,-178.16,191.35,73.85
-0.37,1.66,-0.21,-178.16,191.35,73.85
-0.23,1.53,-0.55,-155.52,191.89,51.45
-0.23,1.53,-0.55,-152.77,173.83,34.00
-0.16,1.55,-0.55,-152.77,173.83,34.00
-0.12,1.63,-0.55,-136.35,144.41,24.84
-0.12,1.63,-0.55,-136.35,144.41,24.84
-0.03,1.75,-0.64,-107.54,122.50,13.24
-0.03,1.75,-0.64,-82.76,103.88,-4.76
0.02,1.87,-0.69,-82.76,103.88,-4.76
-0.02,1.84,-0.60,-60.97,93.26,-34.61
-0.02,1.84,-0.60,-60.97,93.26,-34.61
-0.13,1.71,-0.40,-40.65,88.50,-68.54
-0.13,1.71,-0.16,-24.05,95.83,-95.58
-0.23,1.63,-0.16,-24.05,95.83,-95.58
-0.48,1.38,-0.06,3.05,114.75,-114.38
-0.48,1.38,-0.06,3.05,114.75,-114.38
-0.60,0.97,-0.03,31.37,144.78,-125.85
-0.60,0.97,0.06,31.13,186.65,-121.15
-0.64,0.80,0.03,31.13,186.65,-121.15
-0.58,0.80,-0.02,32.47,222.35,-97.78
-0.58,0.80,-0.02,32.47,222.35,-97.78
-0.43,0.92,-0.09,47.18,247.50,-70.56
-0.43,0.92,-0.09,54.57,252.69,-50.23
-0.38,1.00,-0.20,54.57,252.69,-50.23
-0.30,1.18,-0.15,51.51,263.67,-47.36
-0.30,1.18,-0.15,51.51,263.67,-47.36
-0.26,1.38,-0.08,48.77,275.82,-55.24
-0.26,1.38,-0.08,48.77,287.90,-74.77
-0.25,1.56,-0.09,53.22,287.90,-74.77
-0.20,1.65,-0.24,68.05,296.94,-104.13
-0.20,1.65,-0.24,68.05,296.94,-104.13
-0.21,1.68,-0.42,95.58,284.61,-131.77
-0.21,1.68,-0.42,95.58,253.36,-157.96
-0.29,1.53,-0.61,127.62,261.54,-157.96
-0.35,1.36,-0.74,142.82,243.41,-182.50
-0.35,1.36,-0.74,142.82,243.41,-182.50
-0.43,1.16,-0.76,144.35,222.41,-197.63
-0.43,1.16,-0.76,144.35,222.41,-202.21
