accX,accY,accZ,gyrX,gyrY,gyrZ
0.79,0.37,-0.51,6.16,-23.86,-4.27

0.34,1.16,-1.51,-92.10,146.12,85.27
0.34,1.16,-1.51,-92.10,146.12,85.27
0.29,1.11,-1.70,-60.24,105.41,51.45
0.29,1.11,-1.70,-36.13,69.34,15.63
0.22,0.94,-1.90,-36.13,69.34,15.63
0.15,0.75,-2.00,-21.12,34.48,-9.46
0.15,0.75,-2.00,-21.12,34.48,-9.46
0.08,0.63,-1.95,-10.68,-2.87,-21.55
0.08,0.63,-1.95,-10.68,-39.73,-25.94
-0.01,0.57,-1.76,-1.95,-39.73,-25.94
-0.10,0.50,-1.48,7.75,-68.24,-28.02
-0.10,0.50,-1.48,7.75,-68.24,-28.02
-0.14,0.44,-1.24,15.81,-83.56,-28.14
-0.14,0.44,-1.24,22.09,-88.01,-26.86
-0.14,0.41,-1.06,22.09,-88.01,-26.86
-0.10,0.38,-0.97,27.65,-83.86,-25.33
-0.10,0.38,-0.97,27.65,-83.86,-25.33
-0.03,0.35,-0.99,30.82,-77.09,-23.68
-0.03,0.35,-0.99,32.84,-77.21,-21.30
0.05,0.34,-1.04,32.84,-77.21,-21.30
0.11,0.35,-1.07,35.71,-87.34,-19.04
0.11,0.35,-1.07,35.71,-87.34,-19.04
0.18,0.37,-1.09,34.85,-96.07,-18.25
0.18,0.37,-1.09,33.69,-103.39,-20.39
0.23,0.39,-1.10,33.69,-103.39,-20.39
0.26,0.41,-1.10,32.71,-113.59,-24.54
0.26,0.41,-1.10,32.71,-113.59,-24.54
0.27,0.42,-1.08,32.59,-123.54,-30.82
0.27,0.42,-1.08,32.59,-123.54,-38.94
0.32,0.42,-1.06,34.06,-130.80,-38.94
0.28,0.37,-1.05,41.56,-138.37,-43.21
0.28,0.37,-1.05,41.56,-138.37,-43.21
0.25,0.32,-0.89,52.31,-148.56,-47.00
0.25,0.32,-0.89,52.31,-148.56,-47.00
0.22,0.27,-0.75,46.75,-153.50,-52.06
0.19,0.27,-0.67,40.83,-145.94,-50.84
0.22,0.27,-0.67,40.83,-145.94,-50.84
0.25,0.29,-0.68,34.85,-130.25,-47.97
0.25,0.29,-0.68,34.85,-130.25,-47.97
0.31,0.31,-0.73,29.36,-117.61,-46.81
0.31,0.31,-0.73,31.31,-114.87,-45.10
0.36,0.30,-0.76,31.31,-114.87,-45.10
0.39,0.31,-0.74,36.07,-116.64,-41.87
0.39,0.31,-0.74,36.07,-116.64,-41.87
0.41,0.31,-0.70,41.56,-119.45,-37.84
0.41,0.31,-0.70,41.56,-118.65,-31.98
0.43,0.34,-0.73,44.68,-118.65,-31.98
0.48,0.42,-0.86,39.00,-108.46,-29.66
0.48,0.42,-0.86,39.00,-108.46,-29.66
0.53,0.50,-0.98,31.92,-100.52,-35.03
0.53,0.50,-0.98,31.92,-100.52,-35.03
0.54,0.49,-0.99,30.70,-104.19,-45.47
0.47,0.39,-0.81,36.44,-116.88,-54.02
0.48,0.39,-0.81,36.44,-116.88,-54.02
0.41,0.31,-0.61,41.44,-123.11,-54.93
0.41,0.31,-0.61,41.44,-123.11,-54.93
0.40,0.31,-0.51,38.76,-114.20,-48.52
0.43,0.36,-0.49,33.57,-97.05,-40.71
0.43,0.36,-0.49,33.57,-97.05,-40.71
0.46,0.37,-0.49,33.20,-83.56,-36.13
0.46,0.37,-0.49,33.20,-83.56,-36.13
0.49,0.33,-0.55,35.46,-74.58,-32.35
0.49,0.33,-0.65,30.58,-68.18,-26.86
0.55,0.34,-0.65,30.58,-68.18,-26.86
0.59,0.38,-0.70,28.50,-67.99,-21.48
0.59,0.38,-0.70,28.50,-67.99,-21.48
0.62,0.39,-0.68,29.48,-72.08,-19.59
0.62,0.39,-0.68,27.89,-73.55,-20.87
0.64,0.41,-0.62,27.89,-73.55,-20.87
0.64,0.45,-0.56,24.78,-72.63,-22.52
0.64,0.45,-0.56,24.78,-72.63,-22.52
0.63,0.47,-0.50,23.01,-69.64,-26.06
0.63,0.47,-0.50,23.01,-66.47,-31.74
0.61,0.43,-0.43,25.15,-66.47,-31.74
0.60,0.38,-0.42,27.04,-60.06,-35.34
0.60,0.38,-0.42,27.04,-60.06,-35.34
0.61,0.35,-0.44,23.62,-49.68,-35.46
0.61,0.35,-0.44,23.62,-49.68,-35.46
0.62,0.33,-0.48,18.80,-39.18,-33.69
0.63,0.31,-0.49,13.98,-31.62,-30.88
0.63,0.31,-0.49,13.98,-31.62,-30.88
0.63,0.29,-0.45,12.39,-27.47,-27.04
0.63,0.29,-0.45,12.39,-27.47,-27.04
0.63,0.28,-0.43,10.38,-20.94,-22.40
0.63,0.28,-0.49,5.31,-11.23,-16.97
0.66,0.28,-0.48,5.31,-11.23,-16.97
0.70,0.31,-0.55,-0.43,-6.04,-11.47
0.70,0.31,-0.55,-0.43,-6.04,-11.47
0.73,0.33,-0.62,0.06,-9.16,-6.10
0.73,0.33,-0.62,2.62,-14.65,-3.66
0.75,0.37,-0.65,2.62,-14.65,-3.66
0.76,0.41,-0.63,5.37,-20.32,-2.44
0.76,0.41,-0.63,5.37,-20.32,-2.44
0.75,0.44,-0.62,7.93,-24.66,-2.75
0.75,0.44,-0.62,7.93,-27.83,-4.39
0.74,0.45,-0.60,9.28,-27.83,-4.39
0.73,0.44,-0.57,8.85,-29.36,-6.77
0.73,0.44,-0.57,8.85,-29.36,-6.77
0.72,0.43,-0.54,7.69,-27.95,-9.64
0.72,0.43,-0.54,7.69,-27.95,-11.35
0.72,0.40,-0.50,6.53,-24.54,-11.35
0.70,0.39,-0.46,5.31,-19.29,-11.35
0.70,0.39,-0.46,5.31,-19.29,-11.35
0.70,0.39,-0.47,3.91,-13.37,-9.77
0.70,0.39,-0.47,3.91,-13.37,-9.77
0.70,0.38,-0.48,5.37,-10.56,-8.48
0.69,0.36,-0.49,8.79,-9.03,-7.32
0.69,0.36,-0.49,8.79,-9.03,-7.32
0.71,0.37,-0.53,8.18,-6.47,-5.25
0.71,0.37,-0.53,8.18,-6.47,-5.25
0.74,0.39,-0.59,4.94,-4.64,-4.09
0.74,0.40,-0.63,3.17,-8.91,-3.85
0.76,0.40,-0.63,3.17,-8.91,-3.85
0.77,0.43,-0.63,3.85,-16.11,-4.09
0.77,0.43,-0.63,3.85,-16.11,-4.09
0.77,0.45,-0.60,4.21,-21.30,-5.37
0.77,0.45,-0.54,4.39,-24.23,-8.12
0.77,0.45,-0.56,4.39,-24.23,-8.12
0.76,0.43,-0.50,5.19,-25.45,-11.78
0.76,0.43,-0.50,5.19,-25.45,-11.78
0.74,0.40,-0.46,6.84,-24.23,-13.85
0.74,0.40,-0.46,6.84,-20.20,-14.40
0.74,0.39,-0.46,7.57,-20.20,-14.40
0.74,0.38,-0.47,5.68,-14.59,-14.22
0.74,0.38,-0.47,5.68,-14.59,-14.22
0.74,0.36,-0.49,4.27,-10.13,-13.85
0.74,0.36,-0.49,4.27,-10.13,-13.85
0.75,0.33,-0.51,3.54,-9.58,-12.57

0.25,1.14,-1.46,-183.17,185.49,214.17
0.25,1.14,-1.46,-183.17,185.49,214.17
0.32,1.28,-1.67,-169.01,181.70,177.67
0.32,1.24,-1.77,-138.85,157.29,127.87
0.37,1.25,-1.77,-138.85,157.29,127.87
0.33,1.16,-1.79,-100.52,113.71,78.67
0.33,1.16,-1.79,-100.52,113.71,78.67
0.25,1.04,-1.80,-57.98,65.43,35.71
0.25,1.04,-1.80,-57.98,18.55,-0.37
0.16,0.87,-1.85,-18.01,26.37,-0.37
0.07,0.67,-1.89,12.70,-6.04,-28.69
0.07,0.67,-1.89,12.70,-6.04,-28.69
-0.02,0.50,-1.85,37.41,-41.63,-48.28
-0.02,0.50,-1.85,37.41,-41.63,-48.28
-0.10,0.37,-1.73,52.12,-74.89,-57.68
-0.14,0.30,-1.57,58.11,-101.68,-59.45
-0.14,0.30,-1.57,58.11,-101.68,-59.45
-0.16,0.24,-1.41,61.71,-122.68,-58.23
-0.16,0.24,-1.41,61.71,-122.68,-58.23
-0.16,0.20,-1.25,61.46,-136.17,-54.87
-0.12,0.19,-1.11,59.33,-141.60,-49.62
-0.12,0.19,-1.11,59.33,-141.60,-49.62
-0.06,0.23,-1.01,55.18,-139.65,-43.70
-0.06,0.23,-1.01,55.18,-139.65,-43.70
-0.01,0.28,-0.96,52.61,-133.42,-40.34
0.03,0.30,-0.91,55.60,-128.36,-40.77
0.03,0.30,-0.91,55.60,-128.36,-40.77
0.09,0.33,-0.86,59.02,-124.94,-41.87
0.09,0.33,-0.86,59.02,-124.94,-41.87
0.12,0.36,-0.84,62.07,-123.47,-42.66
0.12,0.36,-0.84,69.95,-126.59,-44.68
0.14,0.35,-0.83,69.95,-126.59,-44.68
0.15,0.36,-0.89,73.79,-128.48,-47.61
0.15,0.36,-0.89,73.79,-128.48,-47.61
0.20,0.37,-0.99,74.65,-130.00,-51.39
0.20,0.37,-0.99,74.65,-130.00,-51.39
0.23,0.30,-1.02,84.41,-136.17,-51.94
0.23,0.28,-1.01,79.41,-140.75,-55.54
0.24,0.28,-1.01,79.41,-140.75,-55.54
0.26,0.27,-0.98,67.63,-139.53,-59.20
0.26,0.27,-0.98,67.63,-139.53,-59.20
0.27,0.24,-0.90,58.11,-137.94,-60.55
0.27,0.24,-0.90,51.57,-138.00,-58.23
0.27,0.27,-0.78,51.57,-138.00,-58.23
0.28,0.31,-0.64,48.03,-135.62,-55.79
0.28,0.31,-0.64,48.03,-135.62,-55.79
0.30,0.28,-0.58,48.52,-126.04,-56.09
0.30,0.28,-0.58,48.52,-126.04,-60.12
0.29,0.36,-0.50,38.94,-114.32,-60.12
0.30,0.25,-0.46,55.18,-106.81,-54.75
0.30,0.25,-0.46,55.18,-106.81,-54.75
0.34,0.28,-0.53,62.99,-89.60,-43.82
0.34,0.28,-0.53,62.99,-89.60,-43.82
0.43,0.37,-0.70,52.98,-69.76,-36.87
0.43,0.37,-0.70,48.10,-58.65,-35.77
0.49,0.43,-0.84,48.10,-58.65,-35.77
0.51,0.38,-0.91,49.56,-60.73,-39.67
0.51,0.38,-0.91,49.56,-60.73,-39.67
0.51,0.31,-0.89,49.26,-70.92,-41.99
0.51,0.31,-0.89,33.63,-77.88,-38.15
0.50,0.30,-0.82,43.09,-77.88,-38.15
0.49,0.31,-0.76,34.48,-79.04,-32.90
0.49,0.31,-0.76,34.48,-79.04,-32.90
0.51,0.34,-0.69,25.15,-76.29,-29.36
0.51,0.34,-0.69,25.15,-76.29,-29.36
0.51,0.39,-0.61,19.96,-72.02,-26.18
0.50,0.43,-0.52,20.81,-67.38,-23.99
0.50,0.43,-0.52,20.81,-67.38,-23.99
0.50,0.44,-0.44,26.61,-61.52,-24.90
0.50,0.44,-0.44,26.61,-61.52,-24.90
0.50,0.42,-0.42,30.52,-51.09,-26.12
0.50,0.42,-0.42,30.09,-37.78,-26.49
0.50,0.40,-0.49,30.09,-37.78,-26.49
0.52,0.35,-0.60,27.53,-29.05,-26.55
0.52,0.35,-0.60,27.53,-29.05,-26.55
0.55,0.30,-0.64,27.77,-30.27,-22.77
0.55,0.30,-0.64,27.77,-30.27,-22.77
0.58,0.33,-0.68,26.00,-33.02,-14.04
0.63,0.40,-0.69,19.71,-32.71,-7.87
0.63,0.40,-0.69,19.71,-32.71,-7.87
0.67,0.47,-0.68,14.83,-33.20,-7.45
0.67,0.47,-0.68,14.83,-33.20,-7.45
0.66,0.53,-0.66,14.53,-35.52,-9.52
0.66,0.53,-0.66,19.53,-39.98,-15.87
0.63,0.56,-0.62,19.53,-39.98,-15.87
0.60,0.51,-0.57,26.73,-42.72,-25.63
0.60,0.51,-0.57,26.73,-42.72,-25.63
0.59,0.46,-0.58,26.06,-38.27,-33.02
0.59,0.46,-0.58,26.06,-38.27,-36.74
0.59,0.42,-0.59,21.42,-30.33,-36.74
0.60,0.39,-0.62,16.30,-21.97,-37.96
0.60,0.39,-0.62,16.30,-21.97,-37.96
0.62,0.34,-0.63,12.70,-18.55,-35.89
0.62,0.34,-0.63,12.70,-18.55,-35.89
0.63,0.30,-0.61,13.49,-21.55,-28.99
0.63,0.34,-0.62,14.59,-23.01,-18.86
0.64,0.32,-0.62,14.59,-23.01,-18.86
0.67,0.37,-0.64,12.08,-21.12,-11.05
0.67,0.37,-0.64,12.08,-21.12,-11.05
0.69,0.41,-0.64,9.40,-19.10,-8.00
0.69,0.41,-0.64,9.40,-19.10,-7.63
0.70,0.42,-0.63,7.81,-19.04,-7.63
0.68,0.44,-0.62,8.06,-22.89,-8.30
0.68,0.44,-0.62,8.06,-22.89,-8.30
0.68,0.46,-0.62,10.80,-27.04,-9.34
0.68,0.46,-0.62,10.80,-27.04,-9.34
0.69,0.47,-0.65,10.93,-28.14,-11.23
0.69,0.47,-0.65,11.54,-30.46,-14.10
0.70,0.46,-0.64,11.54,-30.46,-14.10
0.69,0.43,-0.60,13.98,-33.39,-16.72
0.69,0.43,-0.60,13.98,-33.39,-16.72
0.68,0.42,-0.55,15.99,-34.61,-18.49
0.68,0.42,-0.55,15.99,-34.61,-18.43
0.66,0.41,-0.49,17.46,-33.02,-18.43
0.66,0.41,-0.47,16.54,-26.92,-18.31
0.66,0.41,-0.47,16.54,-26.92,-18.31
0.68,0.40,-0.50,12.94,-19.96,-18.43
0.68,0.40,-0.50,12.94,-19.96,-18.43
0.69,0.38,-0.52,11.05,-17.76,-18.01
0.69,0.38,-0.53,11.47,-17.88,-16.11
0.69,0.37,-0.53,11.47,-17.88,-16.11
0.70,0.37,-0.54,11.05,-16.42,-13.79
0.70,0.37,-0.54,11.05,-16.42,-13.79
0.72,0.41,-0.56,7.93,-13.98,-11.96
0.72,0.41,-0.56,7.93,-13.98,-12.21
0.74,0.42,-0.61,5.92,-15.38,-12.21
0.74,0.43,-0.63,8.61,-24.23,-13.18
0.74,0.43,-0.63,8.61,-24.23,-13.18

0.19,0.80,-1.71,-174.38,315.19,160.03
0.19,0.80,-1.71,-174.38,315.19,160.03
0.27,0.96,-1.84,-160.28,271.91,142.70
0.27,0.96,-1.84,-140.44,216.13,114.26
0.33,1.04,-1.92,-140.44,216.13,114.26
0.32,1.03,-1.93,-114.50,153.38,77.88
0.32,1.03,-1.93,-114.50,153.38,77.88
0.24,0.92,-1.88,-78.00,92.29,40.77
0.24,0.92,-1.88,-78.00,92.29,40.77
0.12,0.76,-1.79,-45.04,44.37,10.01
0.12,0.61,-1.71,-22.71,13.55,-11.78
0.01,0.60,-1.71,-22.71,13.55,-11.78
-0.07,0.47,-1.63,-8.54,-5.92,-24.54
-0.07,0.47,-1.63,-8.54,-5.92,-24.54
-0.12,0.37,-1.54,2.44,-22.46,-29.79
-0.12,0.37,-1.54,13.61,-39.61,-29.72
-0.15,0.31,-1.43,13.61,-39.61,-29.72
-0.16,0.27,-1.31,24.48,-56.88,-25.63
-0.16,0.27,-1.31,24.48,-56.88,-25.63
-0.14,0.28,-1.24,32.65,-70.13,-19.47
-0.14,0.28,-1.24,35.89,-77.39,-15.20
-0.08,0.31,-1.26,35.89,-77.39,-15.20
-0.01,0.33,-1.30,37.60,-82.76,-16.24
-0.01,0.33,-1.30,37.60,-82.76,-16.24
0.05,0.34,-1.32,41.38,-92.22,-21.30
0.05,0.34,-1.32,41.38,-92.22,-21.30
0.07,0.34,-1.31,46.02,-104.68,-26.73
0.08,0.32,-1.25,51.03,-117.55,-32.04
0.08,0.32,-1.25,51.03,-117.55,-32.04
0.09,0.29,-1.20,54.63,-128.78,-36.38
0.09,0.29,-1.20,54.63,-128.78,-36.38
0.09,0.28,-1.14,56.03,-139.71,-37.84
0.09,0.28,-1.08,58.84,-149.54,-36.80
0.09,0.28,-1.07,58.84,-149.54,-36.80
0.10,0.32,-1.04,63.17,-151.92,-35.40
0.10,0.32,-1.04,63.17,-151.92,-35.40
0.09,0.36,-0.98,73.12,-151.06,-35.46
0.09,0.36,-0.98,73.12,-151.06,-43.58
0.09,0.38,-0.91,77.09,-151.00,-43.58
0.11,0.34,-0.87,76.35,-144.96,-55.42
0.11,0.34,-0.87,76.35,-144.96,-55.42
0.13,0.29,-0.84,71.23,-135.44,-64.88
0.13,0.29,-0.84,71.23,-135.44,-64.88
0.16,0.26,-0.81,64.94,-127.08,-68.54
0.16,0.26,-0.77,59.63,-120.61,-67.44
0.18,0.22,-0.77,59.63,-120.61,-67.44
0.24,0.21,-0.76,54.32,-115.36,-63.29
0.24,0.21,-0.76,54.32,-115.36,-63.29
0.30,0.26,-0.79,48.52,-111.94,-53.28
0.30,0.26,-0.79,48.52,-111.94,-42.72
0.32,0.30,-0.82,53.22,-115.72,-42.72
0.33,0.34,-0.83,58.17,-119.93,-37.35
0.33,0.34,-0.83,58.17,-119.93,-37.35
0.35,0.36,-0.82,54.14,-117.49,-37.96
0.35,0.36,-0.82,54.14,-117.49,-37.96
0.37,0.33,-0.79,47.49,-112.18,-41.26
0.37,0.33,-0.75,38.88,-108.03,-42.36
0.40,0.33,-0.75,38.88,-108.03,-42.36
0.41,0.32,-0.70,37.54,-108.95,-38.21
0.41,0.32,-0.70,37.54,-108.95,-38.21
0.41,0.33,-0.68,40.47,-108.46,-31.49
0.41,0.33,-0.68,40.47,-102.66,-26.00
0.43,0.36,-0.67,38.27,-102.66,-26.00
0.44,0.37,-0.64,35.52,-95.28,-23.44
0.44,0.37,-0.64,35.52,-95.28,-23.44
0.46,0.36,-0.57,33.02,-87.40,-22.40
0.46,0.36,-0.57,33.02,-87.40,-22.40
0.47,0.40,-0.51,30.03,-78.43,-19.53
0.47,0.40,-0.51,29.79,-69.03,-17.21
0.48,0.46,-0.48,29.79,-69.03,-17.21
0.48,0.46,-0.47,34.30,-61.04,-18.86
0.48,0.46,-0.47,34.30,-61.04,-18.86
0.49,0.44,-0.48,36.80,-51.57,-22.34
0.49,0.44,-0.48,36.80,-51.57,-24.90
0.50,0.41,-0.51,33.45,-40.34,-24.90
0.52,0.37,-0.54,30.33,-30.94,-25.88
0.52,0.37,-0.54,30.33,-30.94,-25.88
0.58,0.39,-0.60,26.86,-25.88,-22.89
0.58,0.39,-0.60,26.86,-25.88,-22.89
0.61,0.50,-0.70,23.62,-29.30,-15.87
0.61,0.50,-0.70,28.14,-39.92,-13.06
0.63,0.59,-0.80,28.14,-39.92,-13.06
0.64,0.58,-0.82,34.61,-50.23,-20.81
0.64,0.58,-0.82,34.61,-50.23,-20.81
0.63,0.53,-0.83,35.03,-58.29,-32.17
0.63,0.53,-0.83,35.03,-58.29,-32.17
0.63,0.45,-0.80,23.74,-65.37,-41.08
0.61,0.44,-0.73,19.17,-70.25,-40.65
0.61,0.44,-0.73,19.17,-70.25,-40.65
0.59,0.41,-0.65,17.21,-74.04,-38.70
0.59,0.41,-0.65,17.21,-74.04,-38.70
0.58,0.40,-0.55,16.11,-73.67,-35.89
0.58,0.40,-0.55,14.71,-67.26,-31.56
0.58,0.41,-0.49,14.71,-67.26,-31.56
0.59,0.43,-0.46,14.53,-57.74,-27.65
0.59,0.43,-0.46,14.53,-57.74,-27.65
0.62,0.44,-0.48,15.44,-49.50,-24.48
0.62,0.44,-0.48,15.44,-49.50,-22.40
0.64,0.42,-0.54,21.36,-49.44,-22.40
0.68,0.40,-0.65,28.63,-52.31,-21.24
0.68,0.40,-0.65,28.63,-52.31,-21.24
0.71,0.41,-0.75,29.05,-54.69,-19.96
0.71,0.41,-0.75,29.05,-54.69,-19.96
0.73,0.41,-0.76,27.65,-60.06,-20.08
0.73,0.41,-0.66,25.70,-66.89,-21.85
0.73,0.42,-0.67,25.70,-66.89,-21.85
0.72,0.44,-0.56,21.73,-70.13,-23.86
0.72,0.44,-0.56,21.73,-70.13,-23.86
0.71,0.47,-0.48,17.88,-68.36,-26.73
0.71,0.47,-0.48,16.11,-62.62,-30.88
0.69,0.46,-0.42,16.11,-62.62,-30.88
0.69,0.41,-0.42,13.18,-55.60,-34.55
0.69,0.41,-0.42,13.18,-55.60,-34.55
0.71,0.36,-0.44,9.34,-50.42,-35.22
0.71,0.36,-0.44,9.34,-50.42,-35.22
0.72,0.30,-0.48,9.70,-51.21,-31.19
0.72,0.30,-0.50,12.15,-57.62,-21.73
0.73,0.30,-0.50,12.15,-57.62,-21.73
0.74,0.35,-0.50,14.16,-65.25,-12.15
0.74,0.35,-0.50,14.16,-65.25,-12.15
0.76,0.41,-0.50,16.05,-68.73,-7.20
0.76,0.41,-0.50,16.66,-68.18,-8.00
0.77,0.44,-0.47,16.66,-68.18,-8.00
0.77,0.43,-0.39,17.76,-66.65,-12.02
0.77,0.43,-0.39,17.76,-66.65,-12.02
0.77,0.41,-0.30,18.13,-62.13,-15.08
0.77,0.41,-0.30,18.13,-62.13,-30.70
0.75,0.39,-0.24,17.21,-53.59,-16.42

0.14,1.22,-1.62,-220.95,290.41,174.80
0.14,1.22,-1.62,-220.95,290.41,174.80
0.24,1.43,-1.87,-177.19,258.48,130.43
0.24,1.43,-1.87,-113.95,212.89,69.70
0.25,1.34,-2.09,-113.95,212.89,69.70
0.17,1.06,-2.27,-56.40,156.43,14.89
0.17,1.06,-2.27,-56.40,156.43,14.89
0.09,0.75,-2.40,-13.12,104.80,-21.61
0.09,0.75,-2.40,-13.12,104.80,-21.61
0.02,0.58,-2.46,6.23,57.56,-38.09
0.02,0.52,-2.43,13.61,7.81,-44.56
-0.04,0.51,-2.43,13.61,7.81,-44.56
-0.12,0.43,-2.25,21.24,-48.89,-50.54
-0.12,0.43,-2.25,21.24,-48.89,-50.54
-0.24,0.33,-1.95,30.27,-107.73,-54.44
-0.24,0.33,-1.95,36.62,-155.27,-53.34
-0.34,0.24,-1.62,36.62,-155.27,-53.34
-0.38,0.19,-1.35,37.90,-184.45,-47.36
-0.38,0.19,-1.35,37.90,-184.45,-47.36
-0.36,0.18,-1.18,35.28,-196.35,-39.92
-0.36,0.18,-1.18,30.15,-196.72,-34.30
-0.29,0.23,-1.08,30.15,-196.72,-34.30
-0.22,0.28,-0.98,28.99,-191.28,-33.63
-0.22,0.28,-0.98,28.99,-191.28,-33.63
-0.15,0.30,-0.90,38.21,-179.81,-36.13
-0.15,0.30,-0.90,46.08,-162.72,-41.26
-0.08,0.31,-0.86,46.08,-162.72,-41.26
-0.01,0.30,-0.86,53.89,-147.64,-46.45
-0.01,0.30,-0.86,53.89,-147.64,-46.45
0.05,0.31,-0.90,60.00,-139.59,-50.48
0.05,0.31,-0.90,63.48,-134.77,-54.50
0.11,0.35,-0.97,63.48,-134.77,-54.50
0.14,0.41,-1.00,69.82,-135.25,-61.83
0.14,0.41,-1.00,69.82,-135.25,-61.83
0.15,0.40,-1.00,77.33,-143.01,-74.71
0.15,0.40,-1.00,77.33,-150.82,-88.32
0.14,0.29,-0.95,81.12,-150.82,-88.32
0.14,0.15,-0.89,84.05,-157.17,-94.06
0.14,0.15,-0.89,84.05,-157.17,-94.06
0.15,0.08,-0.82,79.96,-160.71,-89.72
0.15,0.08,-0.82,79.96,-160.71,-89.72
0.17,0.07,-0.82,72.20,-154.79,-75.07
0.22,0.08,-0.86,64.03,-143.37,-59.69
0.22,0.08,-0.86,64.03,-143.37,-59.69
0.25,0.10,-0.86,54.38,-138.24,-48.46
0.25,0.10,-0.86,54.38,-138.24,-48.46
0.27,0.11,-0.83,44.49,-135.19,-38.45
0.27,0.11,-0.73,35.58,-131.71,-29.72
0.29,0.15,-0.74,35.58,-131.71,-29.72
0.31,0.18,-0.64,33.57,-129.21,-21.61
0.31,0.18,-0.64,33.57,-129.21,-21.61
0.33,0.23,-0.57,34.48,-124.39,-12.57
0.33,0.23,-0.57,34.36,-111.94,-5.19
0.37,0.32,-0.58,34.36,-111.94,-5.19
0.45,0.42,-0.66,35.16,-96.80,-5.49
0.45,0.42,-0.66,35.16,-96.80,-5.49
0.51,0.48,-0.76,36.32,-86.67,-12.76
0.51,0.48,-0.76,36.32,-86.36,-22.83
0.54,0.46,-0.84,39.55,-86.36,-22.83
0.51,0.39,-0.83,45.96,-95.83,-31.31
0.51,0.39,-0.83,45.96,-95.83,-31.31
0.47,0.33,-0.74,51.15,-105.41,-34.55
0.47,0.33,-0.74,51.15,-105.41,-34.55
0.44,0.28,-0.63,49.68,-105.71,-33.63
0.43,0.26,-0.56,42.30,-96.68,-29.54
0.43,0.26,-0.56,42.30,-96.68,-29.54
0.47,0.27,-0.54,33.69,-84.17,-23.25
0.47,0.27,-0.54,33.69,-84.17,-23.25
0.53,0.29,-0.58,25.94,-73.30,-16.91
0.53,0.34,-0.62,20.57,-67.75,-11.11
0.59,0.34,-0.62,20.57,-67.75,-11.11
0.62,0.41,-0.63,19.47,-67.50,-7.14
0.62,0.41,-0.63,19.47,-67.50,-7.14
0.63,0.46,-0.62,23.56,-71.96,-6.59
0.63,0.46,-0.62,29.05,-75.26,-10.07
0.63,0.50,-0.64,29.05,-75.26,-10.07
0.65,0.50,-0.71,30.27,-75.38,-17.40
0.65,0.50,-0.71,30.27,-75.38,-17.40
0.64,0.44,-0.72,30.46,-78.12,-25.33
0.64,0.44,-0.72,29.36,-81.73,-29.24
0.62,0.37,-0.68,29.36,-81.73,-29.24
0.61,0.34,-0.61,24.23,-81.67,-30.21
0.61,0.34,-0.61,24.23,-81.67,-30.21
0.59,0.33,-0.51,19.78,-78.67,-28.50
0.59,0.33,-0.51,19.78,-78.67,-28.50
0.58,0.31,-0.42,17.58,-71.84,-24.90
0.59,0.32,-0.40,15.38,-60.12,-20.08
0.59,0.32,-0.40,15.38,-60.12,-20.08
0.62,0.33,-0.44,12.45,-47.00,-15.08
0.62,0.33,-0.44,12.45,-47.00,-15.08
0.67,0.35,-0.49,11.23,-37.35,-11.23
0.67,0.35,-0.55,11.23,-31.80,-8.54
0.70,0.41,-0.55,11.23,-31.80,-8.54
0.72,0.45,-0.60,13.85,-30.58,-8.97
0.72,0.45,-0.60,13.85,-30.58,-8.97
0.74,0.43,-0.66,17.76,-32.17,-13.12
0.74,0.43,-0.66,18.49,-36.25,-16.36
0.75,0.39,-0.71,18.49,-36.25,-16.36
0.77,0.38,-0.72,16.30,-42.54,-16.66
0.77,0.38,-0.72,16.30,-42.54,-16.66
0.75,0.41,-0.66,14.71,-50.96,-15.50
0.75,0.41,-0.66,14.71,-50.96,-14.95
0.74,0.46,-0.59,13.85,-56.95,-14.95
0.73,0.48,-0.54,14.59,-58.84,-17.58
0.73,0.48,-0.54,14.59,-58.84,-17.58
0.73,0.42,-0.52,15.87,-58.59,-22.40
0.73,0.42,-0.52,15.87,-58.59,-22.40
0.72,0.35,-0.48,16.24,-57.43,-24.35
0.72,0.35,-0.48,15.08,-54.81,-21.73
0.72,0.31,-0.43,15.08,-54.81,-21.73
0.72,0.31,-0.39,13.37,-50.84,-16.24
0.72,0.31,-0.39,13.37,-50.84,-16.24
0.73,0.31,-0.36,12.08,-44.80,-11.54
0.73,0.31,-0.36,11.11,-37.23,-7.39
0.74,0.31,-0.36,11.11,-37.23,-7.39
0.75,0.33,-0.40,10.13,-31.43,-4.03
0.75,0.33,-0.40,10.13,-31.43,-4.03
0.76,0.38,-0.46,9.34,-29.85,-1.16
0.76,0.38,-0.46,9.34,-29.85,-0.67
0.78,0.44,-0.51,9.64,-31.68,-0.67
0.80,0.44,-0.53,10.80,-34.18,-4.70
0.80,0.44,-0.53,10.80,-34.18,-4.70
0.81,0.43,-0.54,10.86,-37.72,-10.07
0.81,0.43,-0.54,10.86,-37.72,-10.07
0.81,0.41,-0.50,10.31,-41.02,-14.34
0.80,0.41,-0.42,10.25,-43.15,-16.17
0.80,0.41,-0.42,10.25,-43.15,-16.17
0.79,0.37,-0.37,11.05,-41.44,-17.03

0.03,0.78,-1.70,-99.24,359.19,86.91
0.03,0.78,-1.70,-99.24,359.19,86.91
0.31,0.96,-2.22,-73.61,341.00,66.04
