accX,accY,accZ,gyrX,gyrY,gyrZ
-1.50,1.60,-1.12,242.92,789.06,100.16
-1.50,1.60,-1.12,242.92,789.06,100.16
-1.09,1.56,-1.51,153.56,762.51,64.09
-1.09,1.56,-1.51,63.11,715.58,21.67
-0.57,1.50,-1.84,63.11,715.58,21.67
0.02,1.48,-2.09,-20.02,642.70,-21.85
0.02,1.48,-2.09,-20.02,642.70,-21.85
0.52,1.47,-2.14,-77.39,533.81,-58.96
0.52,1.47,-2.14,-77.39,533.81,-90.21
0.72,1.36,-1.95,-101.14,398.13,-86.73
0.67,1.13,-1.59,-89.36,264.65,-104.25
0.67,1.13,-1.59,-89.36,264.65,-104.25
0.54,0.90,-1.21,-64.15,161.50,-105.29
0.54,0.90,-1.21,-64.15,161.50,-105.29
0.35,0.77,-0.96,-58.72,91.61,-94.18
0.22,0.67,-0.95,-56.64,50.78,-81.12
0.22,0.67,-0.95,-56.64,50.78,-81.12
0.21,0.60,-1.20,-52.43,38.09,-66.53
0.21,0.60,-1.20,-52.43,38.09,-66.53
0.27,0.57,-1.48,-46.94,29.97,-48.34
0.27,0.57,-1.64,-23.07,0.67,-22.52
0.30,0.46,-1.64,-23.07,0.67,-22.52
0.25,0.40,-1.50,-24.84,-46.08,-3.48
0.25,0.40,-1.50,-24.84,-46.08,-3.48
0.19,0.38,-1.20,-35.77,-92.96,14.59
0.19,0.38,-0.91,-47.67,-122.99,35.46
0.16,0.44,-0.93,-47.67,-122.99,35.46
0.18,0.55,-0.77,-59.33,-136.05,52.86
0.18,0.55,-0.77,-59.33,-136.05,52.86
0.22,0.65,-0.66,-65.61,-142.46,62.44
0.22,0.65,-0.66,-65.61,-147.77,64.94
0.26,0.72,-0.58,-66.89,-147.77,64.94
0.30,0.78,-0.49,-63.84,-153.08,63.96
0.30,0.78,-0.49,-63.84,-153.08,63.96
0.33,0.86,-0.38,-56.64,-158.69,62.74
0.33,0.86,-0.38,-56.64,-158.69,57.56
0.36,0.97,-0.29,-45.29,-164.43,57.56
0.38,1.02,-0.17,-28.38,-170.59,46.39
0.38,1.02,-0.17,-28.38,-170.59,46.39
0.37,1.02,-0.06,-7.08,-174.07,33.08
0.37,1.02,-0.06,-7.08,-174.07,33.08
0.36,0.99,0.00,12.45,-172.12,20.45
0.36,0.96,0.02,29.85,-166.08,10.07
0.38,0.95,0.02,29.85,-166.08,10.07
0.40,0.96,0.03,41.69,-158.87,3.17
0.40,0.96,0.03,41.69,-158.87,3.17
0.42,0.92,0.04,53.65,-155.40,-3.17
0.42,0.92,0.04,53.65,-155.40,-8.79
0.40,0.84,0.14,63.66,-155.52,-8.79
0.40,0.82,0.18,69.03,-150.09,-10.44
0.40,0.82,0.18,69.03,-150.09,-10.44
0.45,0.83,0.11,75.20,-140.99,-9.64
0.45,0.83,0.11,75.20,-140.99,-9.64
0.48,0.81,0.07,79.04,-137.27,-9.95
0.48,0.81,0.07,75.93,-137.76,-10.07
0.48,0.77,0.13,75.93,-137.76,-10.07
0.47,0.76,0.18,73.91,-137.21,-8.18
0.47,0.76,0.18,73.91,-137.21,-8.18
0.45,0.77,0.19,72.63,-135.86,-5.13
0.45,0.77,0.19,72.63,-135.86,-5.13
0.44,0.78,0.19,69.76,-133.85,-3.42
0.44,0.80,0.18,64.21,-130.62,-1.53
0.45,0.80,0.18,64.21,-130.62,-1.53
0.46,0.82,0.17,57.43,-127.99,-0.06
0.46,0.82,0.17,57.43,-127.99,-0.06
0.44,0.82,0.20,53.83,-128.42,-0.85
0.44,0.82,0.20,53.83,-130.25,-2.62
0.41,0.80,0.24,52.12,-130.25,-2.62
0.39,0.77,0.27,50.72,-129.94,-4.03
0.39,0.77,0.27,50.72,-129.94,-4.03
0.38,0.74,0.28,47.12,-126.40,-4.27
0.38,0.74,0.28,47.12,-126.40,-4.27
0.38,0.74,0.29,39.92,-121.77,-3.54
0.38,0.74,0.29,33.87,-118.23,-2.56
0.39,0.76,0.32,33.87,-118.23,-2.56
0.40,0.80,0.34,30.09,-114.56,-2.87
0.40,0.80,0.34,30.09,-114.56,-2.87
0.41,0.84,0.34,27.28,-110.41,-4.03
0.41,0.84,0.34,27.28,-110.41,-4.03
0.41,0.85,0.34,26.86,-107.06,-5.98
0.42,0.85,0.35,28.26,-106.26,-9.16
0.42,0.85,0.35,28.26,-106.26,-9.16
0.42,0.86,0.37,29.48,-106.69,-12.21
0.42,0.86,0.37,29.48,-106.69,-12.21
0.43,0.87,0.34,30.52,-104.31,-15.01
0.43,0.87,0.34,46.14,-101.62,-18.07
0.43,0.87,0.31,31.25,-101.62,-18.07
0.42,0.87,0.32,32.35,-102.29,-21.61
0.42,0.87,0.32,32.35,-102.29,-21.61
0.40,0.88,0.35,35.34,-106.08,-25.33
0.40,0.88,0.35,35.34,-106.08,-25.33
0.36,0.88,0.39,39.37,-111.76,-30.09
0.36,0.88,0.39,44.25,-115.36,-34.67
0.33,0.84,0.40,44.25,-115.36,-34.67
0.31,0.78,0.35,48.46,-114.44,-37.05
0.31,0.78,0.35,48.46,-114.44,-37.05
0.30,0.73,0.31,46.81,-114.26,-36.25
0.30,0.73,0.31,46.81,-114.26,-36.25
0.30,0.73,0.32,40.65,-117.13,-31.49
0.31,0.74,0.34,36.50,-122.13,-26.67
0.31,0.74,0.34,36.50,-122.13,-26.67
0.32,0.74,0.36,35.34,-127.50,-23.13
0.32,0.74,0.36,35.34,-127.50,-23.13
0.33,0.77,0.37,32.17,-130.55,-20.26
0.33,0.77,0.37,24.41,-130.80,-19.65
0.35,0.80,0.37,24.41,-130.80,-19.65
0.36,0.81,0.37,16.66,-132.20,-22.09
0.36,0.81,0.37,16.66,-132.20,-22.09
0.34,0.81,0.39,10.13,-135.74,-25.27

-0.25,0.04,2.01,7.45,219.36,-54.26
-0.25,0.04,2.01,7.45,219.36,-54.26
-0.63,-0.03,2.33,35.58,298.52,8.73
-0.95,0.17,2.18,95.58,398.62,90.88
-0.95,0.17,2.18,95.58,398.62,90.88
-1.31,0.44,1.93,176.82,490.72,177.25
-1.31,0.44,1.93,176.82,490.72,177.25
-1.64,0.84,1.60,266.17,565.43,265.08
-1.64,0.84,1.60,266.17,627.93,342.83
-1.87,1.35,1.20,350.04,626.10,342.83
-1.99,1.83,0.71,417.91,673.77,398.32
-1.99,1.83,0.71,417.91,673.77,398.32
-1.94,2.18,0.24,451.23,714.78,422.73
-1.94,2.18,0.24,451.23,714.78,422.73
-1.87,2.39,-0.25,437.26,750.98,409.79
-1.87,2.39,-0.25,366.76,784.67,358.89
-1.72,2.41,-0.70,366.76,784.67,358.89
-1.42,2.38,-1.13,262.82,811.40,274.54
-1.42,2.38,-1.13,262.82,811.40,274.54
-1.06,2.10,-1.48,168.64,808.35,169.92
-1.06,2.10,-1.48,168.64,808.35,169.92
-0.63,1.78,-1.68,96.25,764.28,72.39
-0.63,1.78,-1.83,13.61,701.84,3.78
-0.08,1.91,-1.84,13.61,701.84,3.78
0.41,2.10,-1.96,-59.20,622.25,-47.00
0.41,2.10,-1.96,-59.20,622.25,-47.00
0.81,1.95,-1.99,-80.75,513.92,-105.65
0.81,1.95,-1.99,-80.75,376.16,-161.38
1.01,1.67,-1.75,-80.75,376.16,-161.38
0.86,1.29,-1.37,-40.89,220.21,-185.30
0.86,1.29,-1.37,-40.89,220.21,-185.30
0.62,0.87,-0.97,12.45,100.52,-183.72
0.62,0.87,-0.97,12.45,48.16,-174.38
0.42,0.52,-0.69,15.44,48.16,-174.38
0.30,0.34,-0.76,5.55,45.59,-148.50
0.30,0.34,-0.76,5.55,45.59,-148.50
0.25,0.38,-1.06,-2.44,54.87,-113.59
0.25,0.38,-1.06,-2.44,54.87,-113.59
0.26,0.33,-1.30,4.03,45.78,-79.35
0.23,0.29,-1.37,20.94,15.69,-44.56
0.23,0.29,-1.37,20.94,15.69,-44.56
0.20,0.23,-1.28,2.99,-22.03,-20.20
0.20,0.23,-1.28,2.99,-22.03,-20.20
0.21,0.24,-1.15,-21.91,-57.13,4.76
0.21,0.24,-1.15,-42.79,-84.23,34.00
0.25,0.32,-1.07,-42.79,-84.23,34.00
0.31,0.44,-1.02,-57.31,-106.38,59.27
0.31,0.44,-1.02,-57.31,-106.38,59.27
0.37,0.55,-0.95,-70.74,-127.62,74.89
0.37,0.55,-0.95,-86.36,-150.88,83.13
0.43,0.63,-0.85,-79.04,-150.88,83.13
0.45,0.71,-0.69,-80.57,-177.25,87.77
0.45,0.71,-0.69,-80.57,-177.25,87.77
0.46,0.81,-0.53,-76.48,-200.26,89.66
0.46,0.81,-0.53,-76.48,-215.88,86.55
0.46,0.90,-0.41,-68.05,-217.41,86.55
0.46,0.96,-0.32,-54.63,-229.37,78.00
0.46,0.96,-0.32,-54.63,-229.37,78.00
0.46,0.96,-0.27,-40.41,-236.88,65.12
0.46,0.96,-0.27,-40.41,-236.88,51.33
0.42,0.92,-0.21,-29.48,-243.84,51.33
0.37,0.83,-0.12,-17.64,-251.89,41.32
0.37,0.83,-0.12,-17.64,-251.89,41.32
0.33,0.75,-0.03,-6.77,-256.96,36.56
0.33,0.75,-0.03,-6.77,-256.65,36.56
0.31,0.72,0.03,-3.11,-256.65,36.56
0.30,0.70,0.12,-5.19,-253.85,39.49
0.30,0.70,0.12,-5.19,-253.85,39.49
0.29,0.73,0.17,-7.87,-250.98,43.64
0.29,0.73,0.17,-7.87,-250.98,43.64
0.30,0.75,0.14,-5.68,-246.70,46.33
0.30,0.75,0.12,-8.54,-242.43,46.69
0.29,0.75,0.12,-8.54,-242.43,46.69
0.27,0.75,0.14,-13.06,-240.97,48.22
0.27,0.75,0.14,-13.06,-240.97,48.22
0.25,0.77,0.19,-14.89,-244.63,50.60
0.25,0.77,0.19,-30.52,-246.58,54.14
0.26,0.84,0.15,-15.93,-246.58,54.14
0.27,0.93,0.11,-23.01,-245.30,54.87
0.27,0.93,0.11,-23.01,-245.30,54.87
0.26,0.98,0.10,-27.22,-247.99,51.03
0.26,0.98,0.10,-27.22,-247.99,51.03
0.23,1.00,0.16,-26.86,-255.98,43.88
0.21,1.00,0.24,-23.93,-264.04,35.52
0.21,1.00,0.24,-23.93,-264.04,35.52
0.19,1.00,0.28,-20.20,-267.09,27.89
0.19,1.00,0.28,-20.20,-267.09,27.89
0.17,1.00,0.29,-23.44,-261.96,19.59
0.17,1.00,0.29,-36.01,-251.40,9.34
0.19,1.01,0.30,-36.01,-251.40,9.34
0.22,1.05,0.35,-47.73,-244.51,-1.10
0.22,1.05,0.35,-47.73,-244.51,-1.10
0.23,1.08,0.41,-49.80,-244.14,-10.31
0.23,1.08,0.41,-45.96,-243.16,-19.90
0.22,1.07,0.47,-45.96,-243.16,-19.90
0.20,1.05,0.45,-43.21,-239.50,-28.99
0.20,1.05,0.45,-43.21,-239.50,-28.99
0.19,1.06,0.37,-45.29,-233.46,-38.70
0.19,1.06,0.37,-48.16,-228.82,-48.40
0.18,1.08,0.31,-48.16,-228.82,-48.40
0.18,1.08,0.24,-47.61,-225.71,-57.50
0.18,1.08,0.24,-47.61,-225.71,-57.50
0.17,1.06,0.20,-41.81,-223.63,-64.33
0.17,1.06,0.20,-41.81,-224.49,-70.25
0.16,1.03,0.24,-41.69,-224.49,-70.25
0.14,1.00,0.33,-41.20,-230.59,-75.07
0.14,1.00,0.33,-41.20,-230.59,-75.07
0.09,0.98,0.42,-43.33,-235.90,-78.00
0.09,0.98,0.42,-43.33,-220.28,-80.32
0.08,0.94,0.48,-45.41,-229.43,-80.32
0.07,0.91,0.51,-51.09,-212.71,-81.30
0.07,0.91,0.51,-51.09,-212.71,-81.30
0.06,0.86,0.54,-56.46,-194.09,-80.26
0.06,0.86,0.54,-56.46,-194.09,-64.64
0.05,0.86,0.60,-58.59,-177.86,-74.10
0.05,0.89,0.68,-58.29,-162.96,-65.06
0.05,0.89,0.68,-58.29,-162.96,-65.06
0.06,0.93,0.77,-55.48,-147.58,-56.03
0.06,0.93,0.77,-55.48,-147.58,-56.03
0.05,0.94,0.81,-44.98,-131.53,-47.49
0.07,0.95,0.80,-30.64,-109.37,-39.06
0.07,0.95,0.80,-30.64,-109.37,-39.06
0.11,0.93,0.72,-15.87,-83.07,-31.49
0.11,0.93,0.72,-15.87,-83.07,-31.49
0.17,0.94,0.62,-4.46,-62.07,-25.88
0.17,0.94,0.56,5.37,-51.27,-23.07
0.20,0.93,0.56,5.37,-51.27,-23.07
0.22,0.90,0.53,14.71,-45.35,-21.61

-0.30,0.47,1.76,1.95,66.47,35.89
-0.30,0.47,1.76,1.95,66.47,35.89
-0.52,0.54,2.12,44.07,138.24,95.28
-0.52,0.54,2.12,89.36,232.18,159.55
-0.77,0.78,2.25,89.36,232.18,159.55
-0.99,1.02,2.12,142.94,342.71,213.26
-0.99,1.02,2.12,142.94,342.71,213.26
-1.18,1.22,1.77,206.73,456.67,254.94
-1.18,1.22,1.77,206.73,456.67,254.94
-1.31,1.43,1.36,271.67,548.40,290.95
-1.31,1.43,1.36,333.07,611.39,322.69
-1.41,1.67,0.98,333.07,611.39,322.69
-1.47,1.88,0.67,364.26,661.87,336.24
-1.47,1.88,0.67,364.26,661.87,336.24
-1.51,1.94,0.40,374.57,700.26,329.22
-1.51,1.94,0.40,374.57,700.26,329.22
-1.62,1.73,0.23,362.67,728.58,312.38
-1.62,1.73,-0.25,317.57,758.36,294.49
-1.41,2.03,-0.25,317.57,758.36,294.49
-1.05,2.28,-0.73,273.25,764.89,258.18
-1.05,2.28,-0.73,273.25,764.89,258.18
-0.74,2.07,-1.08,236.15,727.72,194.89
-0.74,2.07,-1.08,236.15,727.72,132.39
-0.23,1.83,-1.32,193.79,663.45,127.75
0.36,1.84,-1.57,151.37,565.55,82.15
0.36,1.84,-1.57,151.37,565.55,82.15
0.83,1.89,-1.82,118.53,434.81,51.09
0.83,1.89,-1.82,118.53,434.81,51.09
1.08,1.72,-1.97,81.05,294.86,10.93
1.08,1.72,-1.97,81.05,294.86,-39.25
1.11,1.26,-2.01,34.48,165.89,-39.25
0.96,0.70,-1.91,-12.57,47.30,-73.55
0.96,0.70,-1.91,-12.57,47.30,-73.55
0.67,0.33,-1.66,-65.55,-61.04,-74.16
0.67,0.33,-1.66,-65.55,-61.04,-74.16
0.37,0.26,-1.35,-121.58,-150.51,-47.91
0.15,0.39,-1.09,-177.61,-208.01,-12.88
0.15,0.39,-1.09,-177.61,-208.01,-12.88
0.03,0.62,-0.94,-227.66,-243.16,16.24
0.03,0.62,-0.94,-227.66,-243.16,16.24
-0.05,0.81,-0.77,-259.89,-270.69,35.89
-0.10,0.91,-0.56,-274.84,-296.81,47.06
-0.10,0.91,-0.56,-274.84,-296.81,47.06
-0.11,0.97,-0.34,-278.63,-315.19,53.83
-0.11,0.97,-0.34,-278.63,-315.19,53.83
-0.04,1.02,-0.30,-279.11,-317.20,58.04
0.01,1.21,-0.16,-285.52,-310.61,56.40
0.01,1.21,-0.16,-285.52,-310.61,56.40
0.08,1.25,-0.06,-258.24,-302.43,55.11
0.08,1.25,-0.06,-258.24,-302.43,55.11
0.13,1.30,0.04,-227.54,-289.49,50.29
0.13,1.30,0.15,-198.30,-275.15,38.15
0.15,1.33,0.15,-198.30,-275.15,38.15
0.16,1.31,0.27,-165.77,-261.41,23.74
0.16,1.31,0.27,-165.77,-261.41,23.74
0.14,1.29,0.38,-128.48,-247.68,9.95
0.14,1.29,0.38,-128.48,-247.68,-3.36
0.11,1.23,0.46,-89.84,-231.45,-3.36
0.07,1.12,0.51,-54.44,-212.65,-14.77
0.07,1.12,0.51,-54.44,-212.65,-14.77
0.03,1.02,0.51,-24.84,-192.81,-20.39
0.03,1.02,0.51,-24.84,-192.81,-20.39
0.02,0.97,0.48,1.65,-174.56,-18.62
0.04,1.03,0.39,22.52,-157.47,-11.84
0.04,1.03,0.39,22.52,-157.47,-11.84
0.09,1.11,0.25,35.89,-140.14,-7.75
0.09,1.11,0.25,35.89,-140.14,-7.75
0.15,1.15,0.10,42.66,-127.69,-11.11
0.15,1.15,0.10,42.66,-122.56,-19.35
0.21,1.13,-0.03,40.95,-122.56,-19.35
0.26,1.08,-0.09,31.19,-125.49,-27.34
0.26,1.08,-0.09,31.19,-125.49,-27.34
0.27,1.04,-0.06,21.00,-136.41,-31.07
0.27,1.04,-0.06,21.00,-136.41,-31.07
0.25,1.03,0.03,14.40,-150.63,-29.42
0.25,1.06,0.11,6.47,-158.94,-27.71
0.23,1.06,0.11,6.47,-158.94,-27.71
0.20,1.11,0.17,-4.94,-160.16,-29.79
0.20,1.11,0.17,-4.94,-160.16,-29.79
0.20,1.14,0.20,-17.76,-157.71,-36.13
0.20,1.14,0.20,-24.54,-156.43,-45.35
0.20,1.12,0.23,-24.54,-156.43,-45.35
0.19,1.08,0.24,-25.21,-156.86,-53.47
0.19,1.08,0.24,-25.21,-156.86,-53.47
0.19,1.04,0.24,-26.06,-153.56,-59.63
0.19,1.04,0.24,-31.56,-147.77,-65.37
0.20,1.01,0.24,-31.56,-147.77,-65.37
0.19,0.97,0.27,-35.22,-144.10,-69.34
0.19,0.97,0.27,-35.22,-144.10,-69.34
0.18,0.92,0.33,-34.06,-142.70,-70.68
0.18,0.92,0.33,-34.06,-142.70,-68.24
0.19,0.86,0.33,-33.45,-140.87,-68.24
0.17,0.82,0.39,-34.67,-140.32,-62.32
0.17,0.82,0.39,-34.67,-140.32,-62.32
0.18,0.81,0.43,-32.47,-132.93,-54.38
0.18,0.81,0.43,-32.47,-132.93,-47.85
0.22,0.84,0.42,-36.19,-115.17,-47.85
0.27,0.88,0.40,-38.51,-97.11,-45.59
0.27,0.88,0.40,-38.51,-97.11,-45.59
0.30,0.90,0.41,-39.25,-82.70,-45.65
0.30,0.90,0.41,-39.25,-82.70,-45.65
0.30,0.89,0.44,-35.71,-71.59,-45.96
0.30,0.87,0.45,-30.94,-60.79,-45.59
0.30,0.87,0.45,-30.94,-60.79,-45.59
0.29,0.84,0.44,-25.45,-49.44,-43.21
0.29,0.84,0.44,-25.45,-49.44,-43.21
0.29,0.82,0.41,-19.23,-38.33,-38.45
0.29,0.81,0.35,-13.37,-28.38,-32.29
0.31,0.81,0.35,-13.37,-28.38,-32.29
0.34,0.80,0.29,-9.64,-20.75,-26.25
0.34,0.80,0.29,-9.64,-20.75,-26.25
0.36,0.79,0.24,-6.53,-16.91,-20.45
0.36,0.79,0.22,-4.76,-15.69,-14.89
0.38,0.80,0.22,-4.76,-15.69,-14.89
0.40,0.81,0.21,-4.58,-14.71,-10.99
0.40,0.81,0.21,-4.58,-14.71,-10.99
0.40,0.82,0.21,-4.82,-14.34,-8.67
0.40,0.82,0.21,-5.55,-13.24,-7.14
0.41,0.84,0.19,-5.55,-13.24,-7.14
0.41,0.85,0.17,-6.65,-11.41,-6.77
0.41,0.85,0.17,-6.65,-11.41,-6.77
0.42,0.84,0.14,-8.30,-10.62,-7.75
0.42,0.84,0.14,-8.79,-12.63,-8.48
0.42,0.85,0.14,-8.79,-12.63,-8.48
0.41,0.85,0.18,-6.90,-17.52,-9.03
0.41,0.85,0.18,-6.90,-17.52,-9.03
0.39,0.84,0.25,-3.17,-21.48,-8.54
0.39,0.84,0.25,-3.17,-21.48,-7.08

-0.12,1.08,1.51,1.65,161.50,0.92
-0.12,1.08,1.51,1.65,161.50,0.92
-0.37,1.10,1.80,42.18,236.88,11.23
-0.37,1.10,1.80,91.86,332.89,28.75
-0.66,1.14,1.95,91.86,332.89,28.75
-1.04,1.20,1.89,153.99,439.39,52.31
-1.04,1.20,1.89,153.99,439.39,52.31
-1.50,1.23,1.79,220.15,546.75,83.50
-1.50,1.23,1.79,220.15,546.75,83.50
-1.95,1.49,1.46,269.17,653.38,117.49
-1.95,1.49,1.46,318.36,751.16,140.50
-2.15,1.92,0.72,318.36,751.16,140.50
-2.29,2.11,0.10,348.21,814.70,136.96
-2.29,2.11,0.10,348.21,814.70,136.96
-2.33,2.01,-0.30,353.76,849.06,116.70
-2.33,2.01,-0.30,353.76,849.06,116.70
-2.14,1.97,-0.83,322.69,874.57,87.52
-1.79,1.98,-1.21,263.00,864.62,49.80
-1.79,1.98,-1.21,263.00,864.62,49.80
-1.33,1.92,-1.65,223.57,814.76,12.76
-1.33,1.92,-1.65,223.57,814.76,12.76
-0.75,1.72,-2.22,180.36,749.76,-22.28
-0.75,1.72,-2.22,102.23,676.03,-58.17
-0.05,1.82,-2.86,97.23,676.03,-58.17
0.71,1.58,-3.42,50.60,560.00,-93.63
0.71,1.58,-3.42,50.60,560.00,-93.63
1.07,1.15,-3.41,21.36,386.35,-124.21
1.07,1.15,-3.41,21.36,386.35,-124.21
0.94,0.67,-2.80,-1.22,187.87,-128.42
0.66,0.44,-2.16,-15.87,36.32,-100.04
0.68,0.44,-2.16,-15.87,36.32,-100.04
0.44,0.44,-1.78,-49.50,-53.04,-67.50
0.44,0.44,-1.78,-49.50,-53.04,-67.50
0.25,0.44,-1.63,-84.41,-111.02,-43.27
0.25,0.36,-1.53,-113.83,-160.10,-26.73
0.10,0.36,-1.53,-113.83,-160.10,-26.73
-0.07,0.28,-1.25,-148.19,-206.97,-12.08
-0.07,0.28,-1.25,-148.19,-206.97,-12.08
-0.19,0.27,-0.93,-162.78,-239.99,15.32
-0.22,0.38,-0.67,-174.68,-249.02,48.71
-0.22,0.38,-0.67,-174.68,-249.02,48.71
-0.18,0.52,-0.49,-176.76,-241.09,77.82
-0.18,0.52,-0.49,-176.76,-241.09,109.07
-0.10,0.67,-0.38,-170.53,-226.50,97.96
-0.01,0.80,-0.33,-157.10,-212.40,109.37
-0.01,0.80,-0.33,-157.10,-212.40,109.37
0.09,0.88,-0.29,-138.49,-200.13,112.67
0.09,0.88,-0.29,-138.49,-190.12,112.00
0.18,0.95,-0.26,-117.98,-190.12,112.00
0.27,1.01,-0.20,-88.99,-188.54,109.99
0.27,1.01,-0.20,-88.99,-188.54,109.99
0.33,1.09,-0.18,-57.13,-190.67,106.45
0.33,1.09,-0.18,-57.13,-185.91,96.07
0.40,1.14,-0.24,-32.47,-185.91,96.07
0.45,1.12,-0.34,-15.14,-180.73,79.53
0.45,1.12,-0.34,-15.14,-180.73,79.53
0.44,1.07,-0.43,-4.33,-185.97,62.87
0.44,1.07,-0.43,-4.33,-185.97,49.19
0.38,0.97,-0.50,1.89,-199.95,49.19
0.31,0.87,-0.50,1.46,-218.99,40.10
0.31,0.87,-0.50,1.46,-218.99,40.10
0.20,0.84,-0.47,-6.10,-240.17,39.06
0.20,0.84,-0.47,-6.10,-240.17,39.06
0.10,0.87,-0.42,-16.85,-258.12,43.64
0.10,0.90,-0.36,-30.40,-270.57,48.16
0.02,0.89,-0.36,-30.40,-270.57,48.16
-0.02,0.91,-0.28,-47.49,-277.53,50.72
-0.02,0.91,-0.28,-47.49,-277.53,50.72
-0.02,0.96,-0.19,-65.31,-280.82,52.98
-0.03,1.02,-0.11,-79.10,-282.23,54.50
-0.03,1.02,-0.11,-79.10,-282.23,54.50
0.02,1.10,-0.00,-86.98,-280.76,54.32
0.02,1.10,-0.00,-86.98,-280.76,54.32
0.09,1.17,0.11,-87.40,-278.32,51.39
0.12,1.25,0.17,-72.94,-277.10,49.13
0.12,1.25,0.17,-72.94,-277.10,49.13
0.14,1.31,0.19,-54.20,-269.65,42.85
0.14,1.31,0.19,-54.20,-269.65,42.85
0.15,1.33,0.16,-38.09,-253.11,28.56
0.15,1.33,0.16,-24.78,-233.34,8.97
0.14,1.31,0.14,-24.78,-233.34,8.97
0.12,1.23,0.16,-10.07,-218.20,-12.27
0.12,1.23,0.16,-10.07,-218.20,-12.27
0.13,1.10,0.25,2.26,-207.58,-31.86
0.13,1.10,0.25,2.26,-198.36,-40.89
0.10,1.02,0.35,10.80,-198.36,-40.89
0.07,0.98,0.40,22.22,-185.42,-40.71
0.07,0.98,0.40,22.22,-185.42,-40.71
0.08,0.94,0.41,31.31,-166.08,-37.72
0.08,0.94,0.41,31.31,-166.08,-37.72
0.12,0.85,0.37,41.56,-149.60,-32.84
0.15,0.78,0.30,53.83,-140.20,-22.09
0.15,0.78,0.30,53.83,-140.20,-22.09
0.21,0.80,0.21,61.83,-131.16,-8.18
0.21,0.80,0.21,61.83,-131.16,-8.18
0.27,0.88,0.14,60.12,-121.28,1.40
0.27,0.88,0.14,55.05,-112.98,2.75
0.29,0.96,0.14,55.05,-112.98,2.75
0.28,0.97,0.19,49.26,-106.45,-3.72
0.28,0.97,0.19,49.26,-106.45,-3.72
0.26,0.94,0.26,43.21,-98.75,-11.78
0.26,0.94,0.26,43.21,-98.75,-16.85
0.25,0.91,0.27,37.78,-88.62,-16.85
0.27,0.88,0.27,32.71,-78.67,-18.49
0.27,0.88,0.27,32.71,-78.67,-18.49
0.27,0.86,0.28,30.52,-72.02,-16.66
0.27,0.86,0.28,30.52,-72.02,-16.66
0.29,0.90,0.28,29.36,-66.10,-13.18
0.29,0.90,0.28,28.81,-60.97,-11.47
0.31,0.92,0.28,28.81,-60.97,-11.47
0.33,0.91,0.22,29.72,-56.82,-11.78
0.33,0.91,0.22,29.72,-56.82,-11.78
0.37,0.88,0.13,27.71,-55.30,-12.27
0.37,0.88,0.13,27.71,-55.30,-12.27
0.39,0.84,0.09,26.06,-60.97,-11.60
0.38,0.83,0.12,23.25,-68.79,-9.58
0.38,0.83,0.12,23.25,-68.79,-9.58
0.36,0.85,0.18,16.30,-74.28,-8.79
0.36,0.85,0.18,16.30,-74.28,-8.79
0.34,0.89,0.27,8.61,-75.26,-10.38
0.34,0.89,0.27,5.37,-70.56,-13.49
0.31,0.89,0.36,5.37,-70.56,-13.49
0.30,0.88,0.39,3.11,-58.90,-16.72
0.30,0.88,0.39,3.11,-58.90,-16.72
0.31,0.87,0.39,0.49,-45.47,-18.62
0.31,0.87,0.39,0.49,-45.47,-18.62
0.32,0.87,0.37,1.59,-36.50,-19.29
0.32,0.86,0.31,4.46,-30.27,-19.29

-0.32,0.70,1.93,-7.45,216.06,6.84
-0.32,0.70,1.93,-7.45,216.06,6.84
-0.60,0.59,2.00,29.11,308.04,38.94
-0.60,0.59,2.00,66.04,412.17,85.45
-0.98,0.40,2.06,66.04,412.17,85.45
-1.38,0.80,1.97,92.65,519.78,143.74
-1.38,0.80,1.97,92.65,519.78,143.74
-1.43,1.39,1.29,167.72,621.40,195.43
-1.43,1.39,1.29,167.72,621.40,195.43
-1.54,1.74,0.80,249.27,678.83,218.81
-1.54,1.74,0.80,298.40,710.57,217.35
-1.64,1.90,0.38,298.40,710.57,217.35
-1.58,1.97,-0.12,329.04,737.00,202.82
-1.58,1.97,-0.12,329.04,737.00,202.82
-1.45,1.99,-0.60,310.55,750.92,172.42
-1.45,1.99,-0.60,310.55,750.92,172.42
-1.28,1.94,-1.08,256.04,748.72,127.62
-1.28,1.94,-1.58,167.72,733.95,73.06
-0.94,1.94,-1.58,167.72,733.95,73.06
-0.41,1.85,-2.13,71.78,702.03,7.93
-0.41,1.85,-2.13,71.78,702.03,7.93
0.36,1.60,-2.45,-0.79,624.39,-59.88
0.36,1.60,-2.45,-0.79,624.39,-106.75
0.85,1.33,-2.44,-42.66,470.70,-97.17
0.96,1.18,-2.04,-54.75,280.70,-95.21
0.96,1.18,-2.04,-54.75,280.70,-95.21
0.91,1.06,-1.62,-54.02,125.92,-78.61
0.91,1.06,-1.62,-54.02,125.92,-78.61
0.80,0.90,-1.40,-54.14,32.10,-68.66
0.70,0.76,-1.29,-56.58,-21.91,-63.84
0.70,0.76,-1.29,-56.58,-21.91,-63.84
0.50,0.62,-1.25,-53.71,-65.61,-49.50
0.50,0.62,-1.25,-53.71,-65.61,-49.50
0.36,0.47,-1.17,-46.20,-106.81,-36.13
0.25,0.33,-1.10,-44.13,-142.46,-19.41
